1145264NF  2      1444164        00000000000000338830000000000000338830000000000000000000000000000000016940000000000000338832~NF~145264         
11988433   1      C9999          00000000000000659390000000000000659390000000000000000000000000000000000000000000000000659392~3~198843          
11988433   1      D000           00000000000000350000000000000000350000000000000000000000000000000000000000000000000000350002~3~198843          
11988433   4      P8888          00000000000001000000000000000001000000000000000000000000000000000000000000000000000001000002~3~198843          
11988433   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198843          
1145265NF  1      C9999          00000000000000659390000000000000659390000000000000000000000000000000032970000000000000659392~NF~145265         
1145265NF  1      D000           00000000000000350000000000000000350000000000000000000000000000000000017500000000000000350002~NF~145265         
1145265NF  4      P8888          00000000000001000000000000000001000000000000000000000000000000000000050000000000000001000002~NF~145265         
1145265NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145265         
1145266NF  2      2020380        00000000000000293660000000000000293660000000000000017620000000000000014680000000000000293662~NF~145266         
11988443   2      2020380        00000000000000293660000000000000293660000000000000017620000000000000000000000000000000293662~3~198844          
11988453   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198845          
11988473   1      M000           00000000000000800000000000000000800000000000000000055000000000000000000000000000000000800002~3~198847          
11988473   4      P8888          00000000000001100000000000000001100000000000000000000000000000000000000000000000000001100002~3~198847          
1145267NF  1      M000           00000000000000800000000000000000800000000000000000055000000000000000040000000000000000800002~NF~145267         
1145267NF  4      P8888          00000000000001100000000000000001100000000000000000000000000000000000055000000000000001100002~NF~145267         
11988483   12     TR001          00000000000000060000000000000000060000000000000000000940000000000000000000000000000000060002~3~198848          
1145268NF  12     TR001          00000000000000060000000000000000060000000000000000000940000000000000003000000000000000060002~NF~145268         
11988493   1      MEC 1          00000000000000280000000000000000280000000000000000000000000000000000000000000000000000280002~3~198849          
11988493   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198849          
1145269NF  1      MEC 1          00000000000000280000000000000000280000000000000000000000000000000000014000000000000000280002~NF~145269         
1145269NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145269         
11988503   2      4040320        00000000000000316250000000000000316250000000000000018970000000000000000000000000000000316252~3~198850          
1145270NF  2      4040320        00000000000000316250000000000000316250000000000000018970000000000000015810000000000000316252~NF~145270         
11988513   1      D000           00000000000000200000000000000000200000000000000000007020000000000000000000000000000000200002~3~198851          
11988513   4      P8888          00000000000000600000000000000000600000000000000000000000000000000000000000000000000000600002~3~198851          
11988513   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198851          
1145271NF  1      D000           00000000000000200000000000000000200000000000000000007020000000000000010000000000000000200002~NF~145271         
1145271NF  4      P8888          00000000000000600000000000000000600000000000000000000000000000000000030000000000000000600002~NF~145271         
1145271NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145271         
11988523   5      M0091          00000000000000500000000000000000500000000000000000038880000000000000000000000000000000500002~3~198852          
1145272NF  5      M0091          00000000000000500000000000000000500000000000000000038880000000000000025000000000000000500002~NF~145272         
11988543   12     TR009          00000000000000120000000000000000120000000000000000003230000000000000000000000000000000120002~3~198854          
1145273NF  12     TR009          00000000000000120000000000000000120000000000000000003230000000000000006000000000000000120002~NF~145273         
11988553   2      J0800          00000000000000150000000000000000150000000000000000000000000000000000000000000000000000150002~3~198855          
1145274NF  2      J0800          00000000000000150000000000000000150000000000000000000000000000000000007500000000000000150002~NF~145274         
11988583   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198858          
1145275NF  1      M000           00000000000000030000000000000000030000000000000000055000000000000000001500000000000000030002~NF~145275         
1145275NF  4      P8888          00000000000000120000000000000000120000000000000000000000000000000000006000000000000000120002~NF~145275         
11988663   2      4410870        00000000000000045180000000000000045180000000000000002710000000000000000000000000000000045182~3~198866          
1145276NF  2      4410870        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145276         
1145277NF  2      1041280        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145277         
11988683   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198868          
11988683   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198868          
11988683   5      M0061          00000000000000440000000000000000440000000000000000022600000000000000000000000000000000440002~3~198868          
1145278NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145278         
1145278NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145278         
1145278NF  5      M0061          00000000000000440000000000000000440000000000000000022600000000000000022000000000000000440002~NF~145278         
11988693   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198869          
11988763   5      M0111          00000000000000370000000000000000370000000000000000022200000000000000000000000000000000370002~3~198876          
1145279NF  5      M0111          00000000000000370000000000000000370000000000000000022200000000000000018500000000000000370002~NF~145279         
11988773   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198877          
1145280NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145280         
11988783   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198878          
11988783   2      SER10          00000000000000050000000000000000050000000000000000009680000000000000000000000000000000050002~3~198878          
1145281NF  5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~NF~145281         
1145281NF  2      SER10          00000000000000050000000000000000050000000000000000009680000000000000002500000000000000050002~NF~145281         
1145282NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145282         
1145283NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145283         
11988793   2      8481018*       00000000000000350000000000000000350000000000000000000000000000000000000000000000000000350002~3~198879          
1145284NF  2      8481018*       00000000000000350000000000000000350000000000000000000000000000000000017500000000000000350002~NF~145284         
1145285NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145285         
11988803   5      M0111          00000000000000350000000000000000350000000000000000019370000000000000000000000000000000350002~3~198880          
1145286NF  5      M0111          00000000000000350000000000000000350000000000000000019370000000000000017500000000000000350002~NF~145286         
1145287NF  4      P8888          00000000000000084000000000000000084000000000000000000000000000000000004200000000000000084002~NF~145287         
1145288NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145288         
1145289NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145289         
1145290NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145290         
1145291NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145291         
1145292NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145292         
1145293NF  4      P8888          00000000000000084000000000000000084000000000000000000000000000000000004200000000000000084002~NF~145293         
1145294NF  4      P8888          00000000000000251000000000000000251000000000000000000000000000000000012550000000000000251002~NF~145294         
1145295NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145295         
1145296NF  4      P8888          00000000000000334000000000000000334000000000000000000000000000000000016700000000000000334002~NF~145296         
1145297NF  4      P8888          00000000000000167000000000000000167000000000000000000000000000000000008350000000000000167002~NF~145297         
1145298NF  4      P8888          00000000000000334000000000000000334000000000000000000000000000000000016700000000000000334002~NF~145298         
1145299NF  5      M0041          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145299         
1145301NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145301         
1145302NF  1      D000           00000000000000500000000000000000500000000000000000015800000000000000025000000000000000500002~NF~145302         
1145302NF  1      M000           00000000000000500000000000000000500000000000000000096550000000000000025000000000000000500002~NF~145302         
1145302NF  1      MEC 1          00000000000000468460000000000000468460000000000000000000000000000000023420000000000000468462~NF~145302         
1145302NF  4      P8888          00000000000001000000000000000001000000000000000000000000000000000000050000000000000001000002~NF~145302         
1145303NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145303         
1145303NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145303         
1145303NF  5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~NF~145303         
11988823   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198882          
11988823   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198882          
11988823   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198882          
11988843   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198884          
11988853   12     TR001          00000000000000030000000000000000030000000000000000003230000000000000000000000000000000030002~3~198885          
1145304NF  12     TR001          00000000000000030000000000000000030000000000000000003230000000000000001500000000000000030002~NF~145304         
11988863   5      7441760        00000000000000338830000000000000338830000000000000020330000000000000000000000000000000338832~3~198886          
1145305NF  5      7441760        00000000000000338830000000000000338830000000000000020330000000000000016940000000000000338832~NF~145305         
11988903   2      REV1           00000000000000000000000000000000000000000000000000016140000000000000000000000000000000000002~3~198890          
11988913   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198891          
1145306NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145306         
11988923   5      M0131          00000000000001100000000000000001100000000000000000077820000000000000000000000000000001100002~3~198892          
1145307NF  5      M0131          00000000000001100000000000000001100000000000000000077820000000000000055000000000000001100002~NF~145307         
11988933   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198893          
11988933   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198893          
11988933   5      M0091          00000000000000640000000000000000640000000000000000038880000000000000000000000000000000640002~3~198893          
1145308NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145308         
1145308NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145308         
1145308NF  5      M0091          00000000000000640000000000000000640000000000000000038880000000000000032000000000000000640002~NF~145308         
11988943   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198894          
1145309NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145309         
1145310NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145310         
1145311NF  2      ML             00000000000000242810000000000000242810000000000000006780000000000000012140000000000000242812~NF~145311         
1145311NF  GRL    4417120        00000000000000384010000000000000384010000000000000023040000000000000019200000000000000384012~NF~145311         
1145312NF  1      D000           00000000000000350000000000000000350000000000000000000000000000000000017500000000000000350002~NF~145312         
1145312NF  4      P8888          00000000000001000000000000000001000000000000000000000000000000000000050000000000000001000002~NF~145312         
11988983   2      1.11           00000000000000000000000000000000000000000000000000000160000000000000000000000000000000000002~3~198898          
11989013   2      H0042          00000000000000050000000000000000050000000000000000016140000000000000000000000000000000050002~3~198901          
11989013   5      M0061          00000000000000299000000000000000299000000000000000018180000000000000000000000000000000299002~3~198901          
1145313NF  2      H0042          00000000000000050000000000000000050000000000000000016140000000000000002500000000000000050002~NF~145313         
1145313NF  5      M0061          00000000000000299000000000000000299000000000000000018180000000000000014950000000000000299002~NF~145313         
11989023   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198902          
11989023   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198902          
11989023   2      M0071*         00000000000000807000000000000000807000000000000000048420000000000000000000000000000000807002~3~198902          
1145314NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145314         
1145314NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145314         
1145314NF  2      M0071*         00000000000000807000000000000000807000000000000000048420000000000000040350000000000000807002~NF~145314         
11989033   2      E0203          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~3~198903          
11989033   2      E2020          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~3~198903          
11989033   5      M0051          00000000000000469250000000000000469250000000000000000000000000000000000000000000000000469252~3~198903          
1145315NF  2      E0203          00000000000000080000000000000000080000000000000000000000000000000000004000000000000000080002~NF~145315         
1145315NF  2      E2020          00000000000000080000000000000000080000000000000000000000000000000000004000000000000000080002~NF~145315         
1145315NF  5      M0051          00000000000000469250000000000000469250000000000000000000000000000000023460000000000000469252~NF~145315         
11989043   4      P8888          00000000000000500000000000000000500000000000000000000000000000000000000000000000000000500002~3~198904          
11989043   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198904          
1145316NF  4      P8888          00000000000000500000000000000000500000000000000000000000000000000000025000000000000000500002~NF~145316         
1145316NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145316         
11989073   3      H2582.         00000000000000134500000000000000134500000000000000008070000000000000000000000000000000134502~3~198907          
1145317NF  3      H2582.         00000000000000134500000000000000134500000000000000008070000000000000006720000000000000134502~NF~145317         
11989113   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198911          
1145318NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145318         
11989123   12     TR001          00000000000000060000000000000000060000000000000000002270000000000000000000000000000000060002~3~198912          
1145319NF  12     TR001          00000000000000060000000000000000060000000000000000002270000000000000003000000000000000060002~NF~145319         
11989153   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198915          
11989153   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198915          
11989153   5      M0081          00000000000000369000000000000000369000000000000000016140000000000000000000000000000000369002~3~198915          
1145320NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145320         
1145320NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145320         
1145320NF  5      M0081          00000000000000369000000000000000369000000000000000016140000000000000018450000000000000369002~NF~145320         
11989163   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198916          
11989173   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198917          
11989183   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198918          
1145321NF  1      C9999          00000000000001190710000000000001190710000000000000000000000000000000059540000000000001190712~NF~145321         
1145321NF  4      P8888          00000000000001600000000000000001600000000000000000000000000000000000080000000000000001600002~NF~145321         
11989233   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198923          
1145322NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145322         
11989243   12     TR015          00000000000000053800000000000000053800000000000000003230000000000000000000000000000000053802~3~198924          
11989243   2      J0800          00000000000000150000000000000000150000000000000000000000000000000000000000000000000000150002~3~198924          
1145323NF  12     TR015          00000000000000053800000000000000053800000000000000003230000000000000002690000000000000053802~NF~145323         
1145323NF  2      J0800          00000000000000150000000000000000150000000000000000000000000000000000007500000000000000150002~NF~145323         
11989253   12     TR009          00000000000000120000000000000000120000000000000000003230000000000000000000000000000000120002~3~198925          
1145324NF  12     TR009          00000000000000120000000000000000120000000000000000003230000000000000006000000000000000120002~NF~145324         
11989263   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198926          
11989273   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198927          
11989273   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198927          
11989273   5      M0051          00000000000000370000000000000000370000000000000000022600000000000000000000000000000000370002~3~198927          
1145325NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145325         
1145325NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145325         
1145325NF  5      M0051          00000000000000370000000000000000370000000000000000022600000000000000018500000000000000370002~NF~145325         
11989293   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198929          
11989303   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198930          
1145326NF  2      9106193        00000000000000022590000000000000022590000000000000001360000000000000001130000000000000022592~NF~145326         
1145327NF  2      9106193        00000000000000022590000000000000022590000000000000001360000000000000001130000000000000022592~NF~145327         
1145328NF  5      M0041          00000000000000290810000000000000290810000000000000013550000000000000014540000000000000290812~NF~145328         
11989313   1      M000           00000000000000579290000000000000579290000000000000013500000000000000000000000000000000579292~3~198931          
11989313   4      P8888          00000000000000250000000000000000250000000000000000000000000000000000000000000000000000250002~3~198931          
11989313   1      STF            00000000000000120000000000000000120000000000000000000000000000000000000000000000000000120002~3~198931          
11989313   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198931          
1145329NF  1      M000           00000000000000579290000000000000579290000000000000013500000000000000000000000000000000579292~NF~145329         
1145329NF  4      P8888          00000000000000250000000000000000250000000000000000000000000000000000000000000000000000250002~NF~145329         
1145329NF  1      STF            00000000000000120000000000000000120000000000000000000000000000000000000000000000000000120002~NF~145329         
1145329NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145329         
11989323   1      C9999          00000000000001962000000000000001962000000000000000000000000000000000000000000000000001962002~3~198932          
11989323   1      D000           00000000000000820000000000000000820000000000000000003510000000000000000000000000000000820002~3~198932          
11989323   1      MEC 1          00000000000000700000000000000000700000000000000000000000000000000000000000000000000000700002~3~198932          
11989323   1      M000           00000000000000250000000000000000250000000000000000021450000000000000000000000000000000250002~3~198932          
11989323   4      P8888          00000000000002300000000000000002300000000000000000000000000000000000000000000000000002300002~3~198932          
11989323   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198932          
1145330NF  1      C9999          00000000000001962000000000000001962000000000000000000000000000000000000000000000000001962002~NF~145330         
1145330NF  1      D000           00000000000000820000000000000000820000000000000000003510000000000000000000000000000000820002~NF~145330         
1145330NF  1      MEC 1          00000000000000700000000000000000700000000000000000000000000000000000000000000000000000700002~NF~145330         
1145330NF  1      M000           00000000000000250000000000000000250000000000000000021450000000000000000000000000000000250002~NF~145330         
1145330NF  4      P8888          00000000000002300000000000000002300000000000000000000000000000000000000000000000000002300002~NF~145330         
1145330NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145330         
11989343   4      P8888          00000000000000334000000000000000334000000000000000000000000000000000000000000000000000334002~3~198934          
11989343   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198934          
1145331NF  4      P8888          00000000000000334000000000000000334000000000000000000000000000000000000000000000000000334002~NF~145331         
1145331NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145331         
11989353   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198935          
11989363   1      C9999          00000000000000791540000000000000791540000000000000000000000000000000000000000000000000791542~3~198936          
11989363   4      P8888          00000000000000900000000000000000900000000000000000000000000000000000000000000000000000900002~3~198936          
11989363   1      STF            00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~3~198936          
11989363   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198936          
1145332NF  1      C9999          00000000000000791540000000000000791540000000000000000000000000000000000000000000000000791542~NF~145332         
1145332NF  4      P8888          00000000000000900000000000000000900000000000000000000000000000000000000000000000000000900002~NF~145332         
1145332NF  1      STF            00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~NF~145332         
1145332NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145332         
1145333NF  4      P8888          00000000000000348000000000000000348000000000000000000000000000000000017400000000000000348002~NF~145333         
11989383   5      M0061          00000000000000355690000000000000355690000000000000000000000000000000000000000000000000355692~3~198938          
1145334NF  5      M0061          00000000000000355690000000000000355690000000000000000000000000000000017780000000000000355692~NF~145334         
11989393   1      M000           00000000000000912420000000000000912420000000000000035750000000000000000000000000000000912422~3~198939          
11989393   4      P8888          00000000000002200000000000000002200000000000000000000000000000000000000000000000000002200002~3~198939          
11989393   1      STF            00000000000000040000000000000000040000000000000000000000000000000000000000000000000000040002~3~198939          
11989393   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198939          
1145335NF  1      M000           00000000000000912420000000000000912420000000000000035750000000000000045620000000000000912422~NF~145335         
1145335NF  4      P8888          00000000000002200000000000000002200000000000000000000000000000000000110000000000000002200002~NF~145335         
1145335NF  1      STF            00000000000000040000000000000000040000000000000000000000000000000000002000000000000000040002~NF~145335         
1145335NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145335         
11989413   5      M0051          00000000000000499000000000000000499000000000000000022600000000000000000000000000000000499002~3~198941          
1145336NF  5      M0051          00000000000000499000000000000000499000000000000000022600000000000000024950000000000000499002~NF~145336         
11989423   5      M0101          00000000000000518000000000000000518000000000000000031080000000000000000000000000000000518002~3~198942          
1145337NF  5      M0101          00000000000000518000000000000000518000000000000000031080000000000000025900000000000000518002~NF~145337         
1145338NF  1      C9999          00000000000003133580000000000003133580000000000000000000000000000000156680000000000003133582~NF~145338         
11989453   2      7441280        00000000000000135530000000000000135530000000000000008130000000000000000000000000000000135532~3~198945          
1145339NF  2      7441280        00000000000000135530000000000000135530000000000000008130000000000000006780000000000000135532~NF~145339         
11989463   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198946          
11989463   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198946          
11989463   5      M0051          00000000000000470000000000000000470000000000000000022600000000000000000000000000000000470002~3~198946          
1145340NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145340         
1145340NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145340         
1145340NF  5      M0051          00000000000000470000000000000000470000000000000000022600000000000000023500000000000000470002~NF~145340         
11989483   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198948          
11989483   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198948          
11989483   5      M0051          00000000000000359080000000000000359080000000000000022600000000000000000000000000000000359082~3~198948          
1145341NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145341         
1145341NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145341         
1145341NF  5      M0051          00000000000000359080000000000000359080000000000000022600000000000000017950000000000000359082~NF~145341         
11989493   5      M0081          00000000000000370000000000000000370000000000000000016140000000000000000000000000000000370002~3~198949          
1145342NF  5      M0081          00000000000000370000000000000000370000000000000000016140000000000000018500000000000000370002~NF~145342         
11989503   5      M0051          00000000000000399000000000000000399000000000000000022600000000000000000000000000000000399002~3~198950          
11989503   2      SER09          00000000000000120000000000000000120000000000000000009680000000000000000000000000000000120002~3~198950          
11989503   2      E0203          00000000000000050000000000000000050000000000000000016140000000000000000000000000000000050002~3~198950          
11989503   2      E2020          00000000000000050000000000000000050000000000000000016140000000000000000000000000000000050002~3~198950          
1145343NF  5      M0051          00000000000000399000000000000000399000000000000000022600000000000000019950000000000000399002~NF~145343         
1145343NF  2      SER09          00000000000000120000000000000000120000000000000000009680000000000000006000000000000000120002~NF~145343         
1145343NF  2      E0203          00000000000000050000000000000000050000000000000000016140000000000000002500000000000000050002~NF~145343         
1145343NF  2      E2020          00000000000000050000000000000000050000000000000000016140000000000000002500000000000000050002~NF~145343         
1145344NF  2      9106193        00000000000000022590000000000000022590000000000000001360000000000000001130000000000000022592~NF~145344         
1145345NF  2      9106193        00000000000000022590000000000000022590000000000000001360000000000000001130000000000000022592~NF~145345         
11989543   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198954          
11989583   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198958          
11989633   5      M0071          00000000000000320000000000000000320000000000000000022270000000000000000000000000000000320002~3~198963          
1145346NF  5      M0071          00000000000000320000000000000000320000000000000000022270000000000000016000000000000000320002~NF~145346         
11989643   2      MEC            00000000000000020000000000000000020000000000000000048420000000000000000000000000000000020002~3~198964          
1145347NF  2      MEC            00000000000000020000000000000000020000000000000000048420000000000000001000000000000000020002~NF~145347         
11989653   12     TR001          00000000000000080000000000000000080000000000000000003230000000000000000000000000000000080002~3~198965          
1145348NF  12     TR001          00000000000000080000000000000000080000000000000000003230000000000000004000000000000000080002~NF~145348         
11989673   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198967          
11989683   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198968          
11989723   5      M0061          00000000000000400810000000000000400810000000000000024050000000000000000000000000000000400812~3~198972          
1145349NF  5      M0061          00000000000000400810000000000000400810000000000000024050000000000000020040000000000000400812~NF~145349         
1145350NF  4      MP             00000000000000227050000000000000227050000000000000006100000000000000011350000000000000227052~NF~145350         
1145350NF  2      1445544        00000000000000406600000000000000406600000000000000000000000000000000020330000000000000406602~NF~145350         
11989743   2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000000000000000000015002~3~198974          
11989743   5      M0071          00000000000000471220000000000000471220000000000000022200000000000000000000000000000000471222~3~198974          
1145351NF  2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000750000000000000015002~NF~145351         
1145351NF  5      M0071          00000000000000471220000000000000471220000000000000022200000000000000023560000000000000471222~NF~145351         
11989763   2      E0203          00000000000000100000000000000000100000000000000000016140000000000000000000000000000000100002~3~198976          
11989763   2      E2020          00000000000000100000000000000000100000000000000000016140000000000000000000000000000000100002~3~198976          
11989763   5      M0111          00000000000000842000000000000000842000000000000000050520000000000000000000000000000000842002~3~198976          
1145352NF  2      E0203          00000000000000100000000000000000100000000000000000016140000000000000005000000000000000100002~NF~145352         
1145352NF  2      E2020          00000000000000100000000000000000100000000000000000016140000000000000005000000000000000100002~NF~145352         
1145352NF  5      M0111          00000000000000842000000000000000842000000000000000050520000000000000042100000000000000842002~NF~145352         
11989773   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198977          
11989783   5      M0051          00000000000000440150000000000000440150000000000000022600000000000000000000000000000000440152~3~198978          
1145353NF  5      M0051          00000000000000440150000000000000440150000000000000022600000000000000022010000000000000440152~NF~145353         
11989803   12     TR001          00000000000000100000000000000000100000000000000000003230000000000000000000000000000000100002~3~198980          
1145354NF  12     TR001          00000000000000100000000000000000100000000000000000003230000000000000005000000000000000100002~NF~145354         
11989813   5      M0051          00000000000000259000000000000000259000000000000000022600000000000000000000000000000000259002~3~198981          
11989813   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198981          
11989813   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198981          
1145355NF  5      M0051          00000000000000259000000000000000259000000000000000022600000000000000012950000000000000259002~NF~145355         
1145355NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145355         
1145355NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145355         
11989823   2      REV1           00000000000000000000000000000000000000000000000000016140000000000000000000000000000000000002~3~198982          
11989853   1      C9999          00000000000000791540000000000000791540000000000000000000000000000000000000000000000000791542~3~198985          
11989853   4      P8888          00000000000000900000000000000000900000000000000000000000000000000000000000000000000000900002~3~198985          
11989853   1      STF            00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~3~198985          
