13281      2023051520230515AP        MECAN374                 2      4067070        10530000105400000EXAMINAR BARULHO NA REGIÃO DO MOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000000000000000000001000000000000000048580000000000000048580000000000000000000000000000000000000000000000000048580004100003281                 41~NF~2246               V2        
13282      2023051520230515AP        MECAN374                 2      03             14480000144900000revisao dos 10.000 km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003282                                          V1        
13283      2023051520230515AP        MECAN375                 2      M0191          14280000142900000DÉCIMA SEXTA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000002850000000000000000000000000000000002850000000000000598500000000000000598500000000000000000000000000000000000000000000000000598500004100003283                 41~NF~2234               V1        
13284      2023051520230515AP        MECAN374                 5      M0041          14490000145100000PRIMEIRA REVISAO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003284                 41~NF~2235               V2        
13285      2023051520230515AP        MECAN372                 GRL    4416820        15300000153200000EXAMINAR BAIXO DESEMPENHO DO SISTEMA DE AR CONDICIONADO.                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001800000000000000000000000000000000001800000000000000218590000000000000218590000000000000000000000000000000000000000000000000218590004100003285                 41~NF~2244               V2        
13286      2023051520230515AP        MECAN372                 2      0610653        15510000155200000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000149740000000000000000000000000000000149740000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003286                                          RE        
13287      2023051520230515AP        MECAN373                 2      4412470        17030000171200000EXAMINAR BAIXO DESEMPENHO DO SISTEMA DE A/C.                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000003700000000000000000010000000000000003690000000000000971520000000000000971520000000000000000000000000000000000000000000000000971520004100003287                 41~NF~2247               V2        
13288      2023051520230515AP        MECAN373                 2      4025590        17190000172100000VERIFICAR A LUZ DE INJEÇÃO ACESA.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   0000000000000001000000000000000000000000000000000001000000000000000048580000000000000048580000000000000000000000000000000002430000000000000048580004100003288                 41~NF~2248               V2        
13289      2023051620230516AP        MECAN375                 5      M0081          08310000083200000QUINTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000002350000000000000000000000000000000002350000000000000493500000000000000493500000000000000000000000000000000000000000000000000493500004100003289                 41~NF~2237               V1        
13290      2023051620230516AP        MECAN372                 2      2420150        08410000084200000Verificar Barulho no freio                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000000330000000000000000000000000000000000330000000000000070000000000000000070000000000000000000000000000000000000000000000000000070000004100003290                 41~NF~2236               V1        
13290      2023051620230516AP        MECAN372                 2      2430220        08410000084200000Verificar Barulho no freio                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000000700000000000000000000000000000000000700000000000000250000000000000000250000000000000000000000000000000000000000000000000000250000004100003290                 41~NF~2236               V1        
13291      2023051620230516AP        MECAN375                 2      H0042.......   08580000085900000TREPIDAÇÃO NO VOLANTE AO FREIAR EM ALTA VELOCIDADE                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000126000000000000000126000000000000000000000000000000000000000000000000000126000004100003291                 41~NF~2238               V1        
13291      2023051620230516AP        MECAN375                 2      H0042......... 08580000085900000TREPIDAÇÃO NO VOLANTE AO FREIAR EM ALTA VELOCIDADE                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000126000000000000000126000000000000000000000000000000000000000000000000000126000004100003291                 41~NF~2238               V1        
13292      2023051620230516AP        MECAN374                 5      M0061          10130000101400000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001080000000000000000000000000000000001080000000000000226800000000000000226800000000000000000000000000000000000000000000000000226800004100003292                 41~NF~2239               V1        
13293      2023051620230517                                   9      ACC            09310000164100000ACC - PROTETOR DA CAÇAMBA E TAPETES - TROCO GILVANA                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003293                                          V9        
13294      2023051620230518                                   9      ACC            09330000153700000ACC - SOLEIRAS E AMORTCEDOR DA TAMPA - VENDA R$1.100,00                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003294                                          V9        
13295      2023051620230517                                   9      ACC            09460000164400000ACC - TAPETES E PROTETOR - TROCO GILVANA                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003295                                          V9        
13296      2023051620230517                                   9      ACC            09500000164400000ACC - TAPETE - TROCO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003296                                          V9        
13297      2023051620230518                                   9      ACC            09530000155200000ACC - PROTETOR DO CARTER - CORTESIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003297                                          D9        
13298      2023051620230518                                   9      ACC            10250000100500000ACC - TAPETES E SOLEIRAS - CORTESIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003298                                          D9        
13299      2023051620230517                                   9      ACC            10270000164400000ACC - PROTETOR DE CAÇAMBA, AMORTECEDOR TAMPA, EMBLEMAS PRETO (TRAS./DIANT.) E PONTEIRA BLACK - VENDA                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003299                                          V9        
13301      2023051620230516AP        MECAN375                 2      8430310        15450000155100000EXAMINAR VEICULO SEM EMBREAGEM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000000700000000000000000000000000000000000700000000000000085010000000000000085010000000000000000000000000000000000000000000000000085010004100003301                 41~NF~2261               V2        
13302      2023051620230516AP        MECAN372                 5      M0051          15540000155500000Revisão de 20.000 km ou 2 Anos de uso                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001400000000000000000000000000000000001400000000000000300000000000000000255000000000000000000000000000000000012750000000000000255000004100003302                 41~NF~2256               V1        
13303      2023051720230517AP        MECAN372                 2      4032750        08010000103600000Examinar vazamento na região do motor                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001500000000000000000110000000000000001390000000000000182160000000000000182160000000000000000000000000000000009110000000000000182160004100003303                 41~NF~2263               V2        
13304      2023051720230517AP        MECAN373                 5      M0101          08180000081900000SERVIÇO REVISAO DE 70.000MIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001190000000000000000000000000000000001190000000000000249900000000000000249900000000000000000000000000000000000000000000000000249900004100003304                 41~NF~2249               V1        
13305      2023051720230517AP        MECAN374                 5      M0061          09020000090300000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001080000000000000000000000000000000001080000000000000226800000000000000226800000000000000000000000000000000000000000000000000226800004100003305                 41~NF~2251               V1        
13306      2023051720230517AP        MECAN375                 5      M0051          08280000082900000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001400000000000000000000000000000000001400000000000000428000000000000000428000000000000000000000000000000000000000000000000000428000004100003306                 41~NF~2250               V1        
13307      2023051720230517AP        MECAN375                 5      M0061          10090000101000000TERCEIRA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0000000000000002310000000000000000000000000000000002310000000000000485100000000000000390500000000000000000000000000000000000000000000000000390500004100003307                 41~NF~2255               V1        
13308      2023051720230517AP        MECAN373                 5      M0061          10480000104900000SERVIÇO, REVISAO DE 30 MIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001670000000000000000000000000000000001670000000000000350700000000000000315630000000000000000000000000000000000000000000000000315630004100003308                 41~NF~2252               V1        
13309      2023051720230517AP        MECAN372                 2      ML             17590000180000000Caixa de Fusíveis ¿ Adição de isolante nos terminais de relê da caixa de fusíveis - IT 015G-2018                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000000500000000000000000000000000000000000500000000000000013040000000000000013040000000000000000000000000000000000650000000000000013040004100003309                 41~NF~2262               V2        
13309      2023051720230517AP        MECAN372                 2      9103891        10450000104600000Caixa de Fusíveis ¿ Adição de isolante nos terminais de relê da caixa de fusíveis - IT 015G-2018                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000000200000000000000000000000000000000000200000000000000024290000000000000024290000000000000000000000000000000001210000000000000024290004100003309                 41~NF~2262               V2        
13310      2023051820230518AP        MECAN374                 5      M0091          11270000112800000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000002390000000000000000000000000000000002390000000000000501900000000000000501900000000000000000000000000000000000000000000000000501900004100003310                 41~NF~2275               V1        
13311      2023051720230517AP        MECAN375                 5      M0121          11200000112100000NOVA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000002930000000000000000000000000000000002930000000000000615300000000000000615300000000000000000000000000000000000000000000000000615300004100003311                 41~NF~2253               V1        
13311      2023051720230517                                   2      ST             11200000112200000NOVA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000001000000000000000000000000000000000001000000000000000080000000000000000080000000000000000080000000000000000000000000000000000080000004100003311                 41~NF~2253               V1        
13311      2023051720230517                                   2      ST-BL001       11200000112200000NOVA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000001000000000000000000000000000000000001000000000000000080000000000000000080000000000000000040000000000000000000000000000000000080000004100003311                 41~NF~2253               V1        
13311      2023051720230517                                   2      ST002          11200000112200000NOVA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000000500000000000000000000000000000000000500000000000000100000000000000000100000000000000000045000000000000000000000000000000000100000004100003311                 41~NF~2253               V1        
13312      2023051720230517AP        MECAN372                 2      H0042....      14320000143300000REVISÃO DE 60.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000000380000000000000000000000000000000000380000000000000080000000000000000080000000000000000000000000000000000000000000000000000080000004100003312                 41~NF~2254               V1        
13312      2023051720230517AP        MECAN372                 5      M0091          14320000143300000REVISÃO DE 60.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001430000000000000000000000000000000001430000000000000300000000000000000300000000000000000000000000000000000000000000000000000300000004100003312                 41~NF~2254               V1        
13313      2023051720230517AP        MECAN374                 5      M0091          17230000172400000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001900000000000000000000000000000000001900000000000000399000000000000000359100000000000000000000000000000000017960000000000000359100004100003313                 41~NF~2260               V1        
13314      2023051720230517AP        MECAN375                 5      M0081          15280000152900000QUINTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000004140000000000000000000000000000000004140000000000000322920000000000000322920000000000000000000000000000000000000000000000000322920004100003314                 41~NF~2258               V1        
13315      2023051820230518AP        MECAN373                 2      H0042......... 08190000082000000SERVIÇO DA SEXTA REVISAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000000600000000000000000000000000000000000600000000000000126000000000000000126000000000000000000000000000000000000000000000000000126000004100003315                 41~NF~2264               V1        
13315      2023051820230518AP        MECAN373                 5      M0091          08190000082000000SERVIÇO DA SEXTA REVISAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001900000000000000000000000000000000001900000000000000399000000000000000399000000000000000000000000000000000000000000000000000399000004100003315                 41~NF~2264               V1        
13316      2023051720230517AP        MECAN372                 9      ACE            16200000162100000Instalação de acessorios                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001000000000000000000000000000000000001000000000000000200000000000000000200000000000000000000000000000000000010000000000000000200000004100003316                 41~NF~2266               V9        
13317      2023051720230517AP        MECAN372                 9      ACE            16250000162600000instalação de acessorios                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001000000000000000000000000000000000001000000000000000100000000000000000100000000000000000000000000000000000005000000000000000100000004100003317                 41~NF~2327               V9        
13318      2023051720230517AP        MECAN375                 2      03             16450000164600000SUBSTITUIR LAMEIRAS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003318                                          V9        
13319      2023051720230517AP        MECAN372                 2      0610653        16580000170300000Revisão de entrega                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003319                                          RE        
13320      2023052220230522AP        MECAN373                 2      RG999          15340000153500000VIGÉSIMA OITAVA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000003000000000000000000000000000000000003000000000000000630000000000000000630000000000000000000000000000000000000000000000000000630000004100003320                 41~NF~2284               V1        
13321      2023051820230518AP        MECAN372                 5      M0061          08360000083700000Revisão de 30.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001520000000000000000000000000000000001520000000000000320000000000000000320000000000000000000000000000000000000000000000000000320000004100003321                 41~NF~2265               V1        
13322      2023051820230518AP        MECAN373                 2      ML1            09510000095200000REALIZAR RECALL Product Safety Recall  A192220520 9104725 Airbag lado motorista                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001000000000000000000000000000000000001000000000000000155520000000000000155520000000000000000000000000000000007780000000000000155520004100003322                 41~NF~2318               V2        
13322      2023051820230518AP        MECAN373                 2      9104725        09510000095200000REALIZAR RECALL Product Safety Recall  A192220520 9104725 Airbag lado motorista                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000300000000000000000000000000000000000300000000000000036430000000000000036430000000000000000000000000000000001820000000000000036430004100003322                 41~NF~2318               V2        
13323      2023051820230518AP        MECAN374                 5      M0131          10490000105000000SERVIÇO REVISAO DOS 100.00MIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001750000000000000000000000000000000001750000000000000367500000000000000367500000000000000000000000000000000000000000000000000367500004100003323                 41~NF~2268               V1        
13324      2023052220230522AP        MECAN373                 2      2041150        17240000172700000EXAMINAR INOPERÂNCIA NA LANTERNA TRASEIRA                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000000200000000000000000000000000000000000200000000000000109300000000000000109300000000000000000000000000000000000000000000000000109300004100003324                 41~NF~2285               V2        
13325      2023051820230518AP        MECAN375                 2      03             15350000153600000VERIFICAR LAMPADA QUEIMADA, E BARULHO NO MOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003325                                          V1        
13326      2023051820230518AP        MECAN372                 2      03             15560000155700000PRIMEIRA REVISÃO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003326                                          V1        
13327      2023051820230518AP        MECAN372                 5      M0041          15560000155700000PRIMEIRA REVISÃO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003327                 41~NF~2331               V3        
13328      2023052220230522AP        MECAN373                 2      3041000        17340000173600000EXAMINAR VEICULO APRESENTANDO VAZAMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000001000000000000000000000000000000000001000000000000000182160000000000000182160000000000000000000000000000000009110000000000000182160004100003328                 41~NF~2287               V2        
