152112625                VARETA DE ARTICULACA                              G52112625                                                                                                                              
152112626                VARETA DE ARTICULACA                              G52112626                                                                                                                              
152113277                KNOB KIT-A/TRNS                                   G52113277                                                                                                                              
152114507                FILTRO DE AR PARA MO                              G52114507                                                                                                                              
152114729                TUBO DE BORRACHA VUL                              G52114729                                                                                                                              
152116812                COBERTURA DO PARACHO                              G52116812                                                                                                                              
152117538                APARELHO ELETRICO (C                              G52117538                                                                                                                              
152117539                LANTERNA TRASEIRA DI                              G52117539                                                                                                                              
152117659                AEROFOLIO PARA CARRO                              G52117659                                                                                                                              
152118949                BLOCO DE JUNCAO DO C                              G52118949                                                                                                                              
152119063                SUPORTE DE MONTAGEM                               G52119063                                                                                                                              
152119069                DEFLETOR DE AR DO RA                              G52119069                                                                                                                              
152119670                APARELHO ELETRICO (C                              G52119670                                                                                                                              
152119671                APARELHO ELETRICO (C                              G52119671                                                                                                                              
152119788                GRADE DO PARA CHOQUE                              G52119788                                                                                                                              
152120094                PROTETOR DE RESPINGO                              G52120094                                                                                                                              
152120096                PROTETOR DE RESPINGO                              G52120096                                                                                                                              
152120737                DEFLETOR DE AR DO RA                              G52120737                                                                                                                              
152120738                DEFLETOR DE AR DO RA                              G52120738                                                                                                                              
152123135                AMORTECEDOR DA SUSPE                              G52123135                                                                                                                              
152123174                DUTO DE SAIDA DO FIL                              G52123174                                                                                                                              
152123583                BRACO DE CONTROLE DA                              G52123583                                                                                                                              
152123693                MOLDURA DA ABERTURA                               G52123693                                                                                                                              
152123842                BOLSA INFLAVEL DE SE                              G52123842                                                                                                                              
152123933                MODULO COMPOSTO DE C                              G52123933                                                                                                                              
152124913                COBERTURA DO PARACHO                              G52124913                                                                                                                              
152125745                MOLDURA DA PORTA PAR                              G52125745                                                                                                                              
152125974                AMORTECEDOR DA SUSPE                              G52125974                                                                                                                              
152126068                INSERTO DA GRADE DO                               G52126068                                                                                                                              
152127845                FORRO DA CAIXA DE RO                              G52127845                                                                                                                              
152128451                GRADE DO RADIADOR PA                              G52128451                                                                                                                              
152128452                INSERTO DA GRADE DO                               G52128452                                                                                                                              
152128473                PAINEL PARA CARROCAR                              G52128473                                                                                                                              
152129017                SORTIDO COMPOSTO POR                              G52129017                                                                                                                              
152129237                ABSORVEDOR DE IMPACT                              G52129237                                                                                                                              
152129296                RADIADOR DE VEICULO                               G52129296                                                                                                                              
152129682                GUIA DA COBERTURA DO                              G52129682                                                                                                                              
152129683                GUIA DA COBERTURA DO                              G52129683                                                                                                                              
152130032                COBERTURA DO PARACHO                              G52130032                                                                                                                              
152130354                GUIA DA COBERTURA DO                              G52130354                                                                                                                              
152130356                GUIA DA COBERTURA DO                              G52130356                                                                                                                              
152130626                SUPORTE DE MONTAGEM                               G52130626                                                                                                                              
152130703                FORRO DA CAIXA DE RO                              G52130703                                                                                                                              
152130705                FORRO DA CAIXA DE RO                              G52130705                                                                                                                              
152130900                BANDEJA DA BATERIA P                              G52130900                                                                                                                              
152131193                JOGO DE PASTILHAS DE                              G52131193                                                                                                                              
152131423                SUPORTE DA BARRA DE                               G52131423                                                                                                                              
152133183                GUIA DA COBERTURA DO                              G52133183                                                                                                                              
152133185                GUIA DA COBERTURA DO                              G52133185                                                                                                                              
152133289                GUIA DA COBERTURA DO                              G52133289                                                                                                                              
152133614                TRAVA DE ACO DO CAPO                              G52133614                                                                                                                              
152133818                BARRA DE IMPACTO DO                               G52133818                                                                                                                              
152133883                ABSORVEDOR DE IMPACT                              G52133883                                                                                                                              
152134090                COMPARTIMENTO DE DEP                              G52134090                                                                                                                              
152134110                BARRA DE IMPACTO DO                               G52134110                                                                                                                              
152134304                GRADE DO RADIADOR PA                              G52134304                                                                                                                              
152134584                GUIA DA COBERTURA DO                              G52134584                                                                                                                              
152134586                GUIA DA COBERTURA DO                              G52134586                                                                                                                              
152134656                APARELHO ELETRICO (C                              G52134656                                                                                                                              
152134657                APARELHO ELETRICO (C                              G52134657                                                                                                                              
152134828                COBERTURA DO PARACHO                              G52134828                                                                                                                              
152134831                COBERTURA DO PARACHO                              G52134831                                                                                                                              
152135241                DECALQUE DE POLIESTE                              G52135241                                                                                                                              
152135242                ETIQUETA DE POLICLOR                              G52135242                                                                                                                              
152135896                BARRA DE IMPACTO DO                               G52135896                                                                                                                              
152136034                MOLDURA DE ACABAMENT                              G52136034                                                                                                                              
152136094                APARELHO ELETRICO (C                              G52136094                                                                                                                              
152136575                APARELHO ELETRICO (C                              G52136575                                                                                                                              
152136576                APARELHO ELETRICO (C                              G52136576                                                                                                                              
152136853                PARA LAMA PARA CARRO                              G52136853                                                                                                                              
152136855                PARA LAMA PARA CARRO                              G52136855                                                                                                                              
152136938                COBERTURA DO PARACHO                              G52136938                                                                                                                              
152136984                SUPORTE DO RADIADOR                               G52136984                                                                                                                              
152137180                APARELHO ELETRICO (C                              G52137180                                                                                                                              
152137181                APARELHO ELETRICO (C                              G52137181                                                                                                                              
152137554                APARELHO ELETRICO (C                              G52137554                                                                                                                              
152137555                APARELHO ELETRICO (F                              G52137555                                                                                                                              
152137556                APARELHO ELETRICO (L                              G52137556                                                                                                                              
152137557                CARCACA DO APARELHO                               G52137557                                                                                                                              
152137687                GUARNICAO DE BORRACH                              G52137687                                                                                                                              
152139034                PORTA PARA CARROCARI                              G52139034                                                                                                                              
152139280                APARELHO ELETRICO (F                              G52139280                                                                                                                              
152139281                APARELHO ELETRICO (F                              G52139281                                                                                                                              
152139974                MOLDURA DA COBERTURA                              G52139974                                                                                                                              
152139997                PARELHO ELETRICO (C                               G52139997                                                                                                                              
152140146                TAMPA DO COMPARTIMEN                              G52140146                                                                                                                              
152140147                TAMPA DO COMPARTIMEN                              G52140147                                                                                                                              
152140150                CAPO PARA CARROCARIA                              G52140150                                                                                                                              
152140268                EMBLEMA DE PLASTICO                               G52140268                                                                                                                              
152140289                REGULADOR DE VOLTAGE                              G52140289                                                                                                                              
152141403                PORTA PARA CARROCARI                              G52141403                                                                                                                              
152141408                PORTA PARA CARROCARI                              G52141408                                                                                                                              
152141448                TAMPA ELEVATORIA PAR                              G52141448                                                                                                                              
152141449                TAMPA ELEVATORIA PAR                              G52141449                                                                                                                              
152141669                BARRA DE AMARRACAO P                              G52141669                                                                                                                              
152141759                COBERTURA DO PARACHO                              G52141759                                                                                                                              
152142150                BARRA DE AMARRACAO P                              G52142150                                                                                                                              
152142296                FORRO DA CAIXA DE RO                              G52142296                                                                                                                              
152142400                APARELHO ELETRICO (C                              G52142400                                                                                                                              
152142403                APARELHO ELETRICO (C                              G52142403                                                                                                                              
152142772                MOLDURA DE ACABAMENT                              G52142772                                                                                                                              
152142773                MOLDURA DE ACABAMENT                              G52142773                                                                                                                              
152143365                TUBO DE BORRACHA VUL                              G52143365                                                                                                                              
152143761                GRADE DO ALTO FALANT                              G52143761                                                                                                                              
152144057                TUBO DE BORRACHA VUL                              G52144057                                                                                                                              
152144749                COBERTURA DE ACABAME                              G52144749                                                                                                                              
152144832                UN 3268 DISPOSITIVO                               G52144832                                                                                                                              
152146139                ALAVANCA DO FREIO DE                              G52146139                                                                                                                              
152146140                ALAVANCA DO FREIO DE                              G52146140                                                                                                                              
152146732                VENTILADOR DE VEICUL                              G52146732                                                                                                                              
152146736                APARELHO ELETRICO (C                              G52146736                                                                                                                              
152147811                APARELHO ELETRICO (C                              G52147811                                                                                                                              
152147889                PORTA PARA CARROCARI                              G52147889                                                                                                                              
152147890                PORTA PARA CARROCARI                              G52147890                                                                                                                              
152149449                INSERTO DA MOLDURA D                              G52149449                                                                                                                              
152150661                GRADE DO RADIADOR PA                              G52150661                                                                                                                              
152150693                GRADE DO RADIADOR PA                              G52150693                                                                                                                              
152150932                CAPO PARA CARROCARIA                              G52150932                                                                                                                              
152151336                PALHETA DO LIMPADOR                               G52151336                                                                                                                              
152151337                BRACO DO LIMPADOR DE                              G52151337                                                                                                                              
152151338                JOGO DE PALHETAS DO                               G52151338                                                                                                                              
152151339                PALHETA DO LIMPADOR                               G52151339                                                                                                                              
152151665                ARTICULACAO DA BARRA                              G52151665                                                                                                                              
152151725                CALOTA DA RODA DE VE                              G52151725                                                                                                                              
152151790                APARELHO ELETRICO (C                              G52151790                                                                                                                              
152151811                APARELHO ELETRICO (C                              G52151811                                                                                                                              
152151814                APARELHO ELETRICO (C                              G52151814                                                                                                                              
152151894                BATENTE DA SUSPENSAO                              G52151894                                                                                                                              
152153505                COBERTURA DO PARACHO                              G52153505                                                                                                                              
152153933                MOLDURA DA LANTERNA                               G52153933                                                                                                                              
152154200                PAINEL DE INSTRUMENT                              G52154200                                                                                                                              
152154366                CAIXA DE DIRECAO DE                               G52154366                                                                                                                              
152154567                PLACA, NOME NIVEL AC                              G52154567                                                                                                                              
152154604                RESERVATORIO DO SOLV                              G52154604                                                                                                                              
152154994                APARELHO ELETRICO (C                              G52154994                                                                                                                              
152154996                APARELHO ELETRICO (C                              G52154996                                                                                                                              
152154997                APARELHO ELETRICO                                 G52154997                                                                                                                              
152155053                EXTENSAO DO PAINEL D                              G52155053                                                                                                                              
152155054                EXTENSAO DO PAINEL D                              G52155054                                                                                                                              
152155447                TUBO DO EVAPORADOR D                              G52155447                                                                                                                              
152155463                COBERTURA DO PARACHO                              G52155463                                                                                                                              
152155811                CAPO PARA CARROCARIA                              G52155811                                                                                                                              
152156300                APLIQUE PARA CARROCA                              G52156300                                                                                                                              
152156301                APLIQUE PARA CARROCA                              G52156301                                                                                                                              
152156853                GUIA DA COBERTURA DO                              G52156853                                                                                                                              
152156854                GUIA DA COBERTURA DO                              G52156854                                                                                                                              
152157325                JOGO DE TAPETE DO AS                              G52157325                                                                                                                              
152157509                PARA LAMA PARA CARRO                              G52157509                                                                                                                              
152157510                PARA LAMA PARA CARRO                              G52157510                                                                                                                              
152157560                COBERTURA DO PARACHO                              G52157560                                                                                                                              
152157563                COBERTURA CJ-P/                                   G52157563                                                                                                                              
152157606                COBERTURA DA ABERTUR                              G52157606                                                                                                                              
152157607                COBERTURA DA ABERTUR                              G52157607                                                                                                                              
152157729                APARELHO ELETRICO (F                              G52157729                                                                                                                              
152158748                FITA DE POLICLORETO                               G52158748                                                                                                                              
152158750                FITA DE POLICLORETO                               G52158750                                                                                                                              
152159067                PROTETOR DE CARTER P                              G52159067                                                                                                                              
152159359                PAINEL DA PARTE TRAS                              G52159359                                                                                                                              
152159364                PAINEL DA PARTE TRAS                              G52159364                                                                                                                              
152159767                PAINEL PARA CARROCAR                              G52159767                                                                                                                              
152160465                SORTIDO COMPOSTO PEL                              G52160465                                                                                                                              
152160759                MACANETA DE PLASTICO                              G52160759                                                                                                                              
152160779                MACANETA DE PLASTICO                              G52160779                                                                                                                              
152161257                BARRA DE MONTAGEM DO                              G52161257                                                                                                                              
152162268                PAINEL PARA CARROCAR                              G52162268                                                                                                                              
152162471                BOLSA INFLAVEL DE SE                              G52162471                                                                                                                              
152162521                BARRA DE AMARRACAO P                              G52162521                                                                                                                              
152162588                BARRA DE MONTAGEM DO                              G52162588                                                                                                                              
152162615                COLUNA DE DIRECAO DE                              G52162615                                                                                                                              
152162792                PORTA PARA CARROCARI                              G52162792                                                                                                                              
152162793                PORTA PARA CARROCARI                              G52162793                                                                                                                              
152163274                APARELHO ELETRICO (C                              G52163274                                                                                                                              
152163601                COPO DO SUPORTE DA S                              G52163601                                                                                                                              
152163820                TAMPA ELEVATORIA PAR                              G52163820                                                                                                                              
152165177                TUBO DE BORRACHA VUL                              G52165177                                                                                                                              
152165562                COMPRESSOR DO AR CON                              G52165562                                                                                                                              
152166602                COBERTURA DA GRADE D                              G52166602                                                                                                                              
152166632                SUPORTE DE MONTAGEM                               G52166632                                                                                                                              
152168165                SORTIDO COMPOSTO DE                               G52168165                                                                                                                              
152169435                JOGO DE PASTILHAS DE                              G52169435                                                                                                                              
152169510                INSERTO DA MOLDURA D                              G52169510                                                                                                                              
152170723                COBERTURA DO PARACHO                              G52170723                                                                                                                              
152173897                MANUAL IMPRESSO DE I                              G52173897                                                                                                                              
152178861                PORTA PARA CARROCARI                              G52178861                                                                                                                              
153473                   JOGO DE BUCHAS LATERAL DA CARCAÇA                 O                        53473     OUTROS                                                                                              
155484756                ALOJAMENTO DO VEDADO                              G55484756                                                                                                                              
155486357                CORREIA DE TRANSMISS                              G55486357                                                                                                                              
155489569                COBERTURA (TAMPA) FR                              G55489569                                                                                                                              
155498703                CORREIA DE TRANSMISS                              G55498703                                                                                                                              
155507810                TUBO DE RETORNO DE C                              G55507810                                                                                                                              
155509157                COBERTURA DA CORREIA                              G55509157                                                                                                                              
155510150                CARTER DE OLEO PARA                               G55510150                                                                                                                              
155511851                JOGO DE BRONZES COM                               G55511851                                                                                                                              
155513502                TUBO CONJUNTO SAIDA                               G55513502                                                                                                                              
155571241                BUJAO DO  CUBO ACION                              G55571241                                                                                                                              
155574781                ANEL DO SENSOR DE SI                              G55574781                                                                                                                              
155586911                VELA DE IGNICAO PARA                              G55586911                                                                                                                              
155599224                JUNTA METALOPLASTICA                              G55599224                                                                                                                              
1620323600               KIT DE EMBREAGEM                                  O                        620323600 OUTROS                                                                                              
16213066090              KIT EMBREAGEM 1.8 LUK                             O                        6213066090OUTROS                                                                                              
173462                   CAIXA DE DIRECAO ELETRICA 73462                   O                        73462     OUTROS                                                                                              
176628                   JUNTA TUCHO RENAULT/PEUGEOT 76628 SABO            O                        76628     OUTROS                                                                                              
184033362                FAROL LD NOVO CRUZE                               G84033362                                                                                                                              
184035768                PAINEL DA PARTE TRAS                              G84035768                                                                                                                              
184037297                REFLETOR DO PARA CHO                              G84037297                                                                                                                              
184051789                COBERTURA DO PARACHO                              G84051789                                                                                                                              
184060062                GRADE DO RADIADOR PA                              G84060062                                                                                                                              
184077960                ABSORVEDOR DE IMPACT                              G84077960                                                                                                                              
184078916                PANEL LAT EXT LI                                  G84078916                                                                                                                              
184095943                MOLDURA DA LANTERNA                               G84095943                                                                                                                              
184109209                SORTIDO COMPOSTO POR                              G84109209                                                                                                                              
184158282                FORRO DA CAIXA DE RO                              G84158282                                                                                                                              
184179960                ABSORVEDOR DE IMPACT                              G84179960                                                                                                                              
184229330                GUIA DA COBERTURA DO                              G84229330                                                                                                                              
